company,sector,stage_at_observation,location,ceo_personality,team_openness_mean,team_conscientiousness_mean,team_extraversion_mean,team_agreeableness_mean,team_neuroticism_mean,founder_age,founder_prev_exits,founder_experience_years_pre,founder_tech_background,pre_series_a_months_since_founded,pre_series_a_team_size,pre_series_a_release_freq,market_size_usd,pre_series_a_mrr_usd,pre_series_a_growth_3m,pre_series_a_prior_funding_usd,pre_series_a_burn_usd,burn_multiple,pipeline_conversion_rate,competition_density,sector_trend_score_at_investment,buzzword_density,prior_investor_reputation,syndicate_size,prior_investor_followon_rate,pre_series_a_val_rev_ratio,current_employee_count,raised_series_a_36m,exited_36m,shutdown_36m,success_36m,mrr_peak_usd_36m
Zen Forge,Climate,Seed,India,Visionary,0.712,0.423,0.569,0.507,0.436,36,0,14,1,19,17,2,19400324.87,9488.87,0.43,215764.04,54669.94,1.117,0.237,2,0.79,0.169,0.385,3,0.457,8.757,25,1,1,1,0,680821.15
Spark Dynamics,Fintech,Seed,EU,Operator,0.463,0.616,0.518,0.63,0.288,29,0,8,1,23,15,3,8524917.23,35184.33,0.316,802521.38,50748.92,0.381,0.248,5,0.621,0.241,0.581,2,0.324,7.392,19,1,0,1,0,106969.66
Hyper Bio,AI/ML,Pre-Seed,US,Operator,0.535,0.685,0.544,0.627,0.448,45,0,13,1,13,5,0,5334168.93,23278.56,0.005,108424.46,37987.44,20.0,0.306,1,0.509,0.342,0.702,4,0.202,8.501,12,1,0,0,1,426203.66
Vertex Analytics,Fintech,Seed,LatAm,Operator,0.498,0.632,0.458,0.635,0.466,28,0,12,0,25,19,2,14339379.56,19495.67,0.194,266682.92,87203.68,1.922,0.127,5,0.316,0.355,0.232,2,0.767,19.544,24,0,0,1,0,30747.47
Aero Stack,AI/ML,Pre-Seed,EU,Operator,0.578,0.743,0.462,0.734,0.471,37,0,6,1,24,8,0,111295053.05,27253.18,0.243,84085.13,17887.31,0.225,0.089,8,0.771,0.506,0.19,2,0.366,2.952,11,0,0,1,0,31863.56
Spark AI,Bio/Health,Pre-Seed,US,Engineer,0.572,0.762,0.401,0.443,0.307,26,0,12,1,47,2,1,39215679.68,3874.09,0.072,163456.27,64815.48,19.457,0.14,2,0.655,0.413,0.528,3,0.182,7.196,16,1,0,0,1,89032.46
Sigma OS,Climate,Seed,EU,Operator,0.441,0.722,0.516,0.537,0.317,32,0,11,1,21,24,0,7383065.76,9184.15,-0.28,305560.34,48257.93,20.0,0.016,2,0.509,0.024,0.323,3,0.268,8.494,30,0,0,1,0,9853.78
Quantum Cloud,AI/ML,Seed,US,Engineer,0.631,0.658,0.272,0.579,0.412,40,0,11,0,24,12,1,4748795.57,7645.6,0.183,1518138.93,90458.24,5.375,0.062,4,0.511,0.018,0.521,2,0.468,12.254,26,1,0,0,1,91961.14
Quantum Logic,SaaS,Seed,India,Operator,0.58,0.828,0.478,0.517,0.459,42,2,8,1,22,12,1,33511039.28,0.0,0.035,113657.93,89369.86,20.0,0.158,10,0.598,0.11,0.752,4,0.546,14.418,24,1,0,1,0,0.0
Urban Works,AI/ML,Seed,US,Operator,0.535,0.692,0.535,0.487,0.325,24,0,10,1,44,14,0,59732660.68,36974.79,0.018,504650.14,91755.07,11.412,0.151,2,0.646,0.605,0.396,1,0.332,10.352,12,1,0,1,0,195363.21
Quantum Forge,AI/ML,Pre-Seed,MENA,Engineer,0.627,0.685,0.304,0.493,0.435,39,0,1,1,30,8,1,12771055.77,7195.15,0.064,66022.8,69880.07,12.738,0.191,2,0.473,0.164,0.158,2,0.0,10.256,16,0,0,1,0,8447.63
Sigma Pulse,Climate,Seed,UK,Engineer,0.697,0.726,0.339,0.214,0.344,33,0,13,0,44,7,1,48571992.42,17356.66,0.283,717325.61,94998.47,1.612,0.179,3,0.688,0.017,0.4,2,0.347,16.886,13,0,0,1,0,39357.42
Terra Drive,AI/ML,Pre-Seed,US,Operator,0.551,0.742,0.519,0.627,0.279,20,0,4,1,24,9,0,12665884.48,11948.29,0.121,42181.59,67397.44,3.888,0.217,2,0.951,0.272,0.292,1,0.679,10.03,15,1,1,0,1,529083.37
Nova Stack,AI/ML,Seed,EU,Salesperson,0.624,0.508,0.802,0.455,0.356,29,0,16,0,38,8,0,2651200.94,23206.87,0.074,494619.52,101514.53,4.899,0.081,3,0.868,0.091,0.743,2,0.632,10.642,10,0,0,1,0,31000.24
Nova Drive,Bio/Health,Seed,India,Operator,0.552,0.679,0.512,0.571,0.456,30,0,11,1,31,7,3,9423908.51,5606.48,0.221,513697.49,55392.14,3.732,0.113,2,0.0,0.488,0.412,3,0.208,10.229,11,1,1,1,0,122479.65
Flow Logic,Bio/Health,Seed,US,Engineer,0.643,0.772,0.498,0.557,0.284,38,0,9,1,28,7,1,21479757.06,3886.86,-0.107,287510.63,79561.84,20.0,0.075,3,0.37,0.101,0.425,2,0.361,11.614,4,1,1,1,0,7780.57
Polar OS,Climate,Pre-Seed,EU,Visionary,0.863,0.499,0.622,0.506,0.358,37,0,1,1,10,2,0,7178355.08,8628.27,0.227,498035.22,44224.92,1.884,0.224,2,0.793,0.074,0.445,2,0.178,6.428,19,1,1,0,1,470008.32
Polar Works,SaaS,Pre-Seed,UK,Visionary,0.613,0.471,0.625,0.581,0.323,34,0,8,0,9,3,1,12239954.18,882.53,0.346,45550.83,21186.87,5.787,0.173,3,0.255,0.017,0.235,1,0.354,19.551,19,1,0,0,1,7877.03
Eco Stack,DevTools,Pre-Seed,SEA,Salesperson,0.689,0.531,0.733,0.633,0.356,38,0,9,1,25,2,1,3466039.1,26914.15,0.447,154271.56,9242.42,0.064,0.215,1,0.595,0.006,0.099,2,0.031,3.47,6,1,0,1,0,2213708.96
Flow Dynamics,DevTools,Pre-Seed,US,Engineer,0.686,0.639,0.252,0.504,0.433,26,0,12,1,10,2,0,17098335.02,9855.91,0.091,121080.26,15415.21,1.437,0.3,2,0.453,0.218,0.623,1,0.01,9.538,7,1,0,1,0,29000.36
Polar Drive,Climate,Seed,UK,Visionary,0.921,0.577,0.741,0.383,0.48,36,0,14,0,34,12,1,9867301.86,0.0,-0.156,192191.62,64885.02,20.0,0.217,3,0.524,0.048,0.395,3,0.377,25.368,17,0,0,1,0,0.0
Eco AI,Bio/Health,Pre-Seed,EU,Engineer,0.655,0.629,0.37,0.643,0.527,43,0,7,0,29,4,0,14420292.3,2170.58,-0.122,28642.57,47528.39,20.0,0.109,1,0.367,0.022,0.274,1,0.129,9.821,6,0,0,1,0,2170.58
Flow Labs,Hardware,Seed,MENA,Visionary,0.736,0.509,0.672,0.521,0.4,32,0,7,0,45,22,1,9775459.57,9215.78,-0.132,114057.93,53549.52,20.0,0.151,3,0.538,0.224,0.18,1,0.253,7.253,29,1,0,0,1,28576.59
Quantum AI,Climate,Seed,US,Operator,0.481,0.824,0.587,0.484,0.36,45,0,10,0,27,10,1,68999957.01,0.0,0.04,250479.04,31026.69,20.0,0.27,4,0.754,0.355,0.773,1,0.546,6.576,17,1,0,1,0,0.0
Urban Works,Climate,Seed,India,Engineer,0.686,0.659,0.43,0.574,0.302,30,0,19,1,9,7,2,6551854.97,13725.35,0.016,144515.82,110398.21,20.0,0.157,6,0.666,0.071,0.377,1,0.308,6.323,15,1,0,1,0,16301.44
Quantum AI,Hardware,Seed,SEA,Salesperson,0.55,0.602,0.846,0.497,0.473,42,0,10,0,17,17,2,10316875.6,2482.88,-0.028,192660.11,86135.37,20.0,0.103,2,0.29,0.481,0.656,2,0.64,12.213,21,1,0,1,0,6029.56
Nimbus Labs,SaaS,Seed,EU,Operator,0.512,0.79,0.406,0.593,0.457,30,0,14,1,14,14,2,18398537.23,41813.28,0.281,537174.04,113214.66,0.803,0.228,4,0.64,0.328,0.708,2,0.314,12.654,24,1,0,1,0,207033.19
Flow Stack,Fintech,Pre-Seed,US,Engineer,0.547,0.788,0.488,0.365,0.368,32,0,7,0,39,15,0,27621471.79,9867.89,0.375,58084.26,73641.89,1.658,0.26,5,0.278,0.208,0.495,2,0.221,18.48,12,0,0,1,0,17342.49
Nimbus Cloud,DevTools,Seed,EU,Engineer,0.585,0.487,0.28,0.5,0.434,35,0,9,1,23,18,1,19308214.33,34449.82,0.002,475013.58,71703.05,20.0,0.195,3,0.451,0.409,0.493,1,0.524,25.199,20,0,1,1,0,50661.23
Hyper Systems,SaaS,Seed,US,Visionary,0.779,0.535,0.759,0.45,0.5,32,0,11,0,24,11,2,5211887.22,21561.77,-0.082,255498.78,76613.53,20.0,0.117,5,0.415,0.067,0.39,4,0.294,22.606,13,0,0,1,0,22282.66
Aero Bio,Fintech,Pre-Seed,UK,Operator,0.426,0.813,0.322,0.598,0.25,32,0,8,1,10,2,1,8436450.44,9540.86,0.237,248997.22,42556.66,1.57,0.21,3,0.498,0.292,0.39,2,0.0,8.964,23,1,1,0,1,277043.46
Sigma Drive,AI/ML,Seed,US,Visionary,0.662,0.593,0.624,0.449,0.213,37,0,6,0,45,11,2,15692809.92,31165.86,0.367,274718.95,58634.9,0.428,0.228,3,0.502,0.343,0.382,1,0.376,19.574,15,1,1,0,1,1195589.32
Polar Bio,Bio/Health,Pre-Seed,EU,Visionary,0.779,0.525,0.646,0.515,0.545,30,0,11,1,20,2,2,4124750.77,15254.57,0.058,516249.56,48155.67,4.563,0.243,0,0.432,0.609,0.454,1,0.112,8.047,4,0,0,1,0,17151.21
Polar Labs,AI/ML,Seed,LatAm,Salesperson,0.47,0.487,0.93,0.549,0.358,24,0,6,0,22,10,1,5621743.96,30879.99,0.351,704415.28,2334.87,0.018,0.274,3,0.886,0.006,0.503,3,0.908,9.188,9,0,0,1,0,37835.2
Vertex Pulse,Fintech,Seed,US,Operator,0.589,0.819,0.347,0.487,0.437,28,0,8,1,32,8,1,13749186.72,25803.42,0.088,340548.04,87820.61,3.22,0.019,3,0.567,0.37,0.195,2,0.398,17.456,13,0,0,1,0,37777.15
Sigma Dynamics,Fintech,Pre-Seed,EU,Salesperson,0.686,0.665,0.915,0.555,0.53,25,0,6,0,9,2,1,28245017.83,37186.79,-0.01,67132.71,49043.5,20.0,0.114,3,0.598,0.558,0.279,1,0.114,8.765,11,1,0,0,1,341638.51
Flow OS,Climate,Seed,US,Visionary,0.721,0.554,0.697,0.555,0.422,35,0,14,1,20,14,2,4512906.04,12473.23,0.371,853426.92,112082.45,2.017,0.01,2,0.498,0.099,0.665,1,0.724,6.569,19,1,0,1,0,82332.08
Atlas Dynamics,Hardware,Seed,US,Engineer,0.636,0.608,0.443,0.56,0.32,23,0,7,1,23,13,1,11601720.77,0.0,-0.003,463831.9,113246.0,20.0,0.148,2,0.406,0.364,0.0,3,0.389,11.734,21,0,0,1,0,0.0
Terra Analytics,Fintech,Pre-Seed,US,Operator,0.451,0.698,0.615,0.554,0.551,30,0,11,0,20,2,1,16461642.62,982.91,0.328,41488.11,24959.07,6.461,0.108,5,0.446,0.574,0.634,1,0.29,9.068,12,0,0,1,0,1349.93
Zen Dynamics,SaaS,Seed,EU,Engineer,0.55,0.702,0.455,0.504,0.344,43,0,6,1,17,13,1,10998736.77,2494.35,0.269,259991.36,9072.76,1.126,0.226,6,0.52,0.074,0.256,1,0.686,10.377,38,1,0,0,1,55005.86
Vertex Analytics,AI/ML,Pre-Seed,India,Engineer,0.472,0.604,0.439,0.503,0.494,33,0,8,1,22,2,0,12425080.18,13302.07,0.276,281973.79,22575.55,0.512,0.027,1,0.553,0.009,0.588,1,0.408,5.554,3,1,1,0,1,623052.66
Eco Works,Hardware,Seed,UK,Salesperson,0.421,0.492,0.858,0.618,0.507,34,0,9,0,12,14,2,13780693.96,0.0,0.287,122027.16,50666.76,20.0,0.042,2,0.545,0.149,0.058,2,0.539,11.235,16,0,0,1,0,0.0
Urban Systems,Fintech,Seed,US,Visionary,0.597,0.591,0.612,0.473,0.463,38,0,6,1,23,11,0,8552058.32,30175.06,0.232,1543362.05,71972.88,0.857,0.331,5,0.44,0.084,0.17,1,0.175,17.196,19,1,1,0,1,679134.94
Urban OS,Hardware,Pre-Seed,US,Visionary,0.876,0.603,0.64,0.511,0.582,37,0,1,0,14,2,0,14244723.01,0.0,0.092,284611.11,55843.75,20.0,0.198,5,0.321,0.062,0.368,1,0.253,8.583,6,0,0,1,0,0.0
Vertex Drive,SaaS,Seed,EU,Engineer,0.56,0.725,0.477,0.335,0.531,38,0,11,1,25,11,1,11892435.57,7414.67,0.057,709054.71,83638.48,16.468,0.163,2,0.416,0.319,0.454,3,0.882,19.352,16,1,0,1,0,13611.37
Nova Labs,Hardware,Seed,US,Operator,0.459,0.694,0.398,0.695,0.492,29,0,14,1,43,15,1,10844732.82,17595.56,0.268,418136.92,102767.83,1.817,0.124,2,0.76,0.144,0.338,2,0.047,8.116,17,1,0,0,1,1186913.64
Urban Drive,Hardware,Seed,US,Visionary,0.787,0.568,0.596,0.357,0.465,33,0,10,0,21,7,1,9713424.36,9614.7,0.249,758415.56,58933.46,2.054,0.278,3,0.29,0.162,0.376,2,0.335,11.813,9,1,0,1,0,92315.18
Spark OS,Hardware,Seed,UK,Visionary,0.826,0.498,0.567,0.505,0.373,26,0,9,1,26,18,3,40712124.75,12477.35,0.355,1533931.43,35495.77,0.668,0.206,2,0.416,0.089,0.004,2,0.411,19.282,27,1,0,0,1,866849.33
Urban Pulse,Climate,Seed,EU,Engineer,0.554,0.757,0.441,0.417,0.508,22,0,1,1,31,5,3,17162057.84,12741.05,-0.145,211734.19,67233.74,20.0,0.338,1,0.719,0.269,0.458,3,0.711,23.346,21,1,0,0,1,123420.55
Hyper Dynamics,SaaS,Pre-Seed,UK,Operator,0.564,0.79,0.629,0.497,0.278,23,0,7,0,22,2,0,23248724.73,13506.62,-0.024,81738.13,6355.06,20.0,0.129,6,0.435,0.285,0.855,3,0.507,6.315,14,1,0,0,1,57641.27
Vertex AI,DevTools,Seed,MENA,Visionary,0.655,0.517,0.679,0.36,0.451,36,0,9,0,42,16,2,3614229.54,34465.09,0.409,263631.58,50136.47,0.296,0.151,2,0.486,0.087,0.817,2,0.366,32.057,24,1,0,1,0,195090.71
Terra Bio,Hardware,Pre-Seed,US,Engineer,0.701,0.744,0.402,0.502,0.455,36,0,8,0,14,14,0,4155358.15,9616.58,0.238,252887.01,64714.63,2.36,0.143,3,0.578,0.25,0.272,1,0.379,2.703,20,1,1,0,1,162088.9
Aero Labs,SaaS,Seed,US,Operator,0.422,0.787,0.619,0.577,0.405,27,0,16,1,21,6,2,14811199.73,10678.72,0.207,922154.53,118278.37,4.451,0.231,4,0.426,0.125,0.53,2,0.235,7.065,22,1,0,0,1,308676.44
Sigma Labs,Bio/Health,Seed,US,Engineer,0.599,0.699,0.264,0.59,0.333,31,0,18,1,20,9,1,24190614.17,24607.19,-0.164,2297947.72,92311.08,20.0,0.187,4,0.324,0.226,0.22,4,0.56,16.258,11,0,0,1,0,27019.31
Nova OS,Hardware,Seed,EU,Operator,0.704,0.741,0.524,0.501,0.277,41,0,15,0,32,14,1,3269068.5,20639.11,0.058,461273.33,120540.11,8.349,0.01,3,0.312,0.247,0.339,2,0.371,15.766,11,0,0,1,0,27897.36
Spark Stack,Fintech,Pre-Seed,US,Operator,0.629,0.854,0.56,0.569,0.391,46,0,4,0,8,3,1,7251438.23,20577.88,0.355,158607.5,30474.17,0.348,0.127,7,0.509,0.15,0.242,3,0.017,12.027,13,1,0,0,1,494475.58
Hyper Works,Fintech,Seed,MENA,Operator,0.589,0.671,0.59,0.603,0.524,43,0,11,1,29,14,2,4654577.58,23387.57,0.01,2171166.23,99560.56,20.0,0.169,5,0.544,0.209,0.301,2,0.82,9.636,21,0,0,1,0,25582.53
Urban AI,Bio/Health,Seed,India,Operator,0.548,0.674,0.578,0.627,0.523,39,0,13,0,43,11,4,10656826.31,12712.97,0.02,890655.54,47871.6,15.622,0.054,5,0.615,0.601,0.149,3,0.713,29.147,12,1,0,1,0,19727.15
Hyper Logic,Bio/Health,Pre-Seed,LatAm,Salesperson,0.532,0.574,0.736,0.669,0.599,42,0,9,1,16,2,0,16313786.49,19199.43,0.06,212281.78,42697.28,3.086,0.15,2,0.483,0.131,0.594,2,0.381,4.934,1,0,0,1,0,53143.86
Vertex Stack,Climate,Seed,US,Visionary,0.896,0.367,0.754,0.497,0.427,42,0,6,1,29,11,1,6779654.79,4334.27,0.082,98553.46,60875.96,14.281,0.313,3,0.459,0.044,0.48,4,0.662,15.583,15,1,0,1,0,40699.37
Spark Works,AI/ML,Pre-Seed,US,Engineer,0.582,0.642,0.384,0.535,0.389,33,0,5,1,3,2,1,27141330.71,3157.28,0.156,122565.79,75080.3,12.682,0.127,0,0.628,0.116,0.583,2,0.4,15.266,10,1,0,1,0,9844.78
Flow Forge,Climate,Seed,US,Operator,0.49,0.918,0.506,0.576,0.452,22,0,15,0,29,14,1,27192623.94,3503.02,0.127,480764.92,95544.69,17.945,0.298,3,0.354,0.065,0.201,3,0.428,11.335,20,1,0,1,0,15869.77
Eco Drive,AI/ML,Pre-Seed,EU,Engineer,0.691,0.594,0.293,0.463,0.461,32,0,8,0,1,5,1,9692118.86,14080.62,-0.04,341445.29,36607.98,20.0,0.127,4,0.201,0.243,0.702,1,0.511,32.962,17,1,0,0,1,41051.23
Zen Dynamics,SaaS,Pre-Seed,LatAm,Engineer,0.703,0.595,0.374,0.566,0.312,38,0,11,1,11,4,1,18643517.67,0.0,0.004,208378.31,10966.67,20.0,0.401,5,0.248,0.377,0.585,2,0.062,22.002,8,1,0,1,0,0.0
Polar Stack,SaaS,Seed,EU,Engineer,0.754,0.717,0.404,0.553,0.374,28,0,14,0,41,6,1,5656689.59,1986.85,0.127,300061.43,82461.14,20.0,0.194,3,0.342,0.094,0.856,2,0.463,23.615,13,1,0,1,0,3515.15
Hyper AI,Fintech,Seed,MENA,Operator,0.697,0.847,0.354,0.635,0.351,41,0,12,1,33,11,3,15403941.7,13023.8,0.3,1274109.15,78375.99,1.671,0.248,1,0.364,0.538,0.545,2,0.207,23.431,17,1,1,0,1,1317010.99
Atlas Cloud,AI/ML,Pre-Seed,US,Engineer,0.682,0.785,0.304,0.495,0.502,27,0,3,0,20,2,1,7756724.52,20054.1,0.248,74591.86,51884.93,0.87,0.105,3,0.677,0.317,0.466,2,0.362,2.765,13,0,0,1,0,37949.76
Sigma Systems,Climate,Seed,LatAm,Engineer,0.504,0.677,0.335,0.643,0.433,27,0,13,1,40,11,1,8548225.64,6819.55,0.0,606565.89,130191.31,20.0,0.151,1,0.637,0.044,0.522,3,0.0,4.59,16,0,0,1,0,12182.7
Quantum Stack,Climate,Pre-Seed,LatAm,Visionary,0.867,0.497,0.606,0.475,0.32,34,0,15,1,7,5,2,58709536.96,0.0,-0.211,126834.12,49527.88,20.0,0.157,5,0.883,0.221,0.375,1,0.423,5.712,7,0,0,1,0,0.0
Hyper Stack,AI/ML,Pre-Seed,EU,Operator,0.529,0.753,0.625,0.413,0.374,41,0,14,1,8,8,2,37796502.21,9565.55,0.128,192966.3,45187.65,3.078,0.128,0,0.545,0.086,0.702,1,0.413,16.517,9,0,0,1,0,12337.08
Urban Cloud,Bio/Health,Seed,EU,Operator,0.433,0.713,0.537,0.594,0.395,32,0,11,0,35,20,3,7819961.69,6812.76,0.16,679034.7,78287.17,5.994,0.134,0,0.351,0.427,0.431,3,0.447,13.027,27,1,1,0,1,238504.59
Flow Analytics,Hardware,Seed,UK,Engineer,0.703,0.654,0.352,0.368,0.472,31,0,10,0,26,9,1,8957722.85,8949.16,0.042,183468.16,113159.8,20.0,0.116,9,0.266,0.338,0.486,4,0.558,8.262,16,0,0,1,0,9731.87
Aero Grid,SaaS,Pre-Seed,India,Visionary,0.721,0.478,0.636,0.473,0.474,37,0,8,1,16,5,0,40055332.51,7892.35,0.009,202290.52,26886.93,20.0,0.178,2,0.521,0.43,0.665,1,0.314,12.729,1,1,0,1,0,21415.78
Aero Bio,Bio/Health,Seed,US,Operator,0.519,0.75,0.568,0.606,0.399,33,0,9,1,28,6,1,17435460.05,1323.05,0.129,407732.94,44919.28,20.0,0.324,4,0.47,0.609,0.185,3,0.455,6.928,8,0,0,1,0,2460.39
Zen AI,Bio/Health,Pre-Seed,India,Visionary,0.747,0.575,0.566,0.608,0.406,46,1,14,0,22,9,0,5755918.78,8223.5,0.194,90186.82,30623.51,1.596,0.135,3,0.367,0.393,0.636,2,0.304,10.283,7,1,0,1,0,11333.51
Hyper Forge,SaaS,Seed,India,Operator,0.529,0.688,0.383,0.455,0.347,31,0,12,1,8,9,1,36630234.15,10224.73,0.301,104651.98,63094.49,1.708,0.084,3,0.851,0.071,0.392,4,0.357,15.447,8,0,0,1,0,22827.57
Flow Dynamics,SaaS,Pre-Seed,US,Engineer,0.607,0.638,0.509,0.503,0.454,25,0,15,1,7,5,1,32498641.97,8189.51,-0.09,148553.81,28772.81,20.0,0.079,2,0.378,0.139,0.671,2,0.573,14.005,12,1,1,0,1,55749.3
Nova Pulse,Hardware,Seed,US,Salesperson,0.633,0.47,0.71,0.485,0.54,37,0,15,0,8,12,3,32825632.45,17911.1,0.181,779664.25,100322.79,2.581,0.242,3,0.444,0.442,0.298,4,0.412,14.69,28,1,0,0,1,325477.2
Flow Labs,Hardware,Pre-Seed,US,Operator,0.588,0.747,0.526,0.578,0.324,29,0,1,0,15,8,0,6443320.29,10181.04,0.308,363964.5,23218.8,0.618,0.252,0,0.344,0.176,0.459,1,0.354,5.669,17,1,0,0,1,201586.95
Nova Stack,DevTools,Seed,US,Visionary,0.882,0.679,0.635,0.477,0.544,28,0,5,1,43,19,1,9690506.46,37879.34,0.258,1897358.07,54683.87,0.466,0.098,6,0.38,0.11,0.626,2,0.286,25.968,23,0,0,1,0,51552.03
Nova Labs,SaaS,Seed,EU,Visionary,0.833,0.569,0.539,0.581,0.457,35,0,6,1,19,14,2,15396207.7,7275.84,0.265,375565.35,58673.32,2.539,0.191,8,0.502,0.581,0.15,3,0.7,11.198,16,1,0,1,0,17019.87
Nimbus Pulse,Hardware,Pre-Seed,US,Visionary,0.744,0.607,0.668,0.529,0.495,34,1,9,0,8,12,2,4463307.74,0.0,0.118,323560.01,67598.37,20.0,0.227,1,0.443,0.175,0.448,1,0.246,4.589,15,1,0,1,0,0.0
Quantum Logic,Climate,Seed,LatAm,Visionary,0.606,0.509,0.739,0.577,0.666,37,0,12,1,24,8,2,6296927.64,7297.15,0.249,1239073.09,123758.36,5.67,0.156,4,0.335,0.245,0.569,3,0.332,15.239,13,1,0,1,0,18187.0
Zen Labs,SaaS,Seed,EU,Visionary,0.637,0.51,0.59,0.547,0.415,36,0,7,1,43,11,1,15436422.23,20024.44,0.294,260229.54,91155.29,1.29,0.176,3,0.412,0.166,0.635,2,0.562,21.09,14,0,0,1,0,20024.44
Vertex Bio,AI/ML,Seed,UK,Visionary,0.824,0.457,0.67,0.517,0.414,36,0,10,1,27,13,1,9685066.03,9340.66,0.221,507116.23,59501.33,2.405,0.14,3,0.477,0.189,0.642,1,0.377,3.47,23,0,0,1,0,11061.09
Vertex Grid,Climate,Pre-Seed,Africa,Operator,0.515,0.729,0.511,0.578,0.334,31,0,6,1,6,11,1,8583845.31,4579.9,0.198,133645.65,72545.87,6.682,0.198,2,0.509,0.02,0.451,1,0.001,15.394,12,0,0,1,0,5053.97
Flow Cloud,AI/ML,Pre-Seed,UK,Visionary,0.893,0.416,0.68,0.416,0.525,22,0,10,1,7,7,1,35851643.41,4519.24,0.063,403267.64,58044.07,16.871,0.11,4,0.376,0.325,0.01,2,0.322,5.368,11,0,0,1,0,6332.83
Polar Systems,Fintech,Pre-Seed,EU,Visionary,0.767,0.478,0.656,0.476,0.459,33,0,10,0,33,4,0,31925173.26,21907.69,-0.093,116255.57,8718.79,20.0,0.104,5,0.313,0.184,0.642,2,0.253,24.666,10,1,0,0,1,35048.67
Terra Pulse,Bio/Health,Pre-Seed,US,Salesperson,0.612,0.559,0.741,0.56,0.465,28,0,12,0,4,6,0,3575252.09,20833.62,0.351,144879.22,70751.52,0.806,0.297,4,0.502,0.042,0.398,1,0.379,16.068,9,1,0,0,1,410942.13
Nimbus Dynamics,Fintech,Seed,US,Operator,0.373,0.749,0.44,0.465,0.455,27,0,12,0,48,6,0,12128143.21,30214.58,0.107,756640.01,53387.8,1.377,0.211,0,0.686,0.104,0.475,1,0.406,12.569,9,1,0,1,0,328296.14
Terra Dynamics,Climate,Pre-Seed,LatAm,Visionary,0.683,0.565,0.783,0.5,0.536,41,0,8,0,20,10,0,5726003.85,8066.81,0.311,137960.52,66175.29,2.199,0.137,6,0.433,0.152,0.303,1,0.308,16.598,13,1,0,1,0,12210.27
Flow Logic,AI/ML,Seed,UK,Engineer,0.609,0.623,0.359,0.509,0.28,33,0,11,1,27,9,1,4783152.75,13506.3,-0.198,259387.34,100067.85,20.0,0.334,4,0.404,0.1,0.0,2,0.291,10.68,15,0,0,1,0,18582.6
Nimbus AI,Bio/Health,Pre-Seed,US,Visionary,0.766,0.509,0.813,0.416,0.566,29,0,9,0,10,6,0,7653708.77,7238.83,0.308,133739.8,7608.06,0.285,0.032,1,0.699,0.011,0.341,1,0.0,4.678,19,1,1,0,1,162216.5
Nimbus Grid,DevTools,Seed,SEA,Engineer,0.702,0.672,0.273,0.638,0.316,33,0,12,0,37,2,2,9779389.01,18978.86,0.007,120502.98,83286.57,20.0,0.077,1,0.474,0.119,0.439,2,0.528,20.218,16,1,0,0,1,164793.16
Eco OS,AI/ML,Seed,LatAm,Salesperson,0.605,0.411,0.71,0.509,0.422,36,0,13,0,16,5,2,10524454.09,8760.73,0.184,764161.55,116862.99,6.03,0.199,2,0.554,0.105,0.673,1,0.263,6.101,14,1,0,0,1,247968.37
Terra Labs,Hardware,Pre-Seed,LatAm,Visionary,0.704,0.364,0.501,0.541,0.532,39,0,1,0,19,11,1,14735560.73,2482.7,0.064,148973.22,26835.88,14.066,0.154,4,0.643,0.339,0.158,2,0.166,6.97,13,1,0,1,0,7040.68
Eco AI,Climate,Pre-Seed,UK,Operator,0.714,0.743,0.617,0.779,0.369,23,0,16,1,34,2,0,6381379.43,9858.21,0.085,492086.21,45270.48,4.524,0.187,4,0.578,0.099,0.401,1,0.327,8.44,12,1,0,0,1,91986.51
Eco Cloud,Fintech,Pre-Seed,US,Engineer,0.69,0.784,0.427,0.443,0.501,43,0,10,1,26,4,0,11743496.97,4379.46,0.32,179549.21,47972.33,2.855,0.179,3,0.292,0.41,0.386,2,0.305,4.296,16,1,1,1,0,36159.37
Sigma Grid,SaaS,Seed,EU,Engineer,0.677,0.577,0.482,0.449,0.392,30,0,14,1,24,10,1,5068507.34,21884.68,0.165,1167936.27,123240.3,2.848,0.186,6,0.285,0.406,0.233,3,0.227,8.196,14,1,0,1,0,36766.26
Aero Stack,Bio/Health,Seed,MENA,Visionary,0.745,0.354,0.711,0.714,0.619,36,0,19,0,33,6,0,7967802.86,22354.86,0.203,1395132.31,72671.48,1.334,0.047,3,0.679,0.285,0.485,2,0.675,23.868,14,1,0,0,1,340777.31
Nova Systems,AI/ML,Pre-Seed,US,Salesperson,0.554,0.496,0.843,0.594,0.344,41,0,16,1,24,12,2,8271777.97,70.61,0.291,132122.88,75171.02,20.0,0.197,3,0.634,0.197,0.338,1,0.163,9.054,7,0,0,1,0,75.76
Zen AI,Climate,Seed,US,Visionary,0.919,0.346,0.608,0.438,0.557,38,0,7,0,28,11,1,11144361.54,0.0,0.008,706703.24,50025.37,20.0,0.257,1,0.862,0.252,0.344,3,0.698,10.041,14,1,0,1,0,0.0
Eco OS,DevTools,Seed,India,Visionary,0.771,0.477,0.604,0.496,0.523,37,0,2,1,12,9,1,7713480.11,20508.38,-0.013,204280.43,79004.91,20.0,0.12,5,0.463,0.332,0.617,4,0.257,22.641,16,0,0,1,0,42452.44
