company,sector,stage_at_observation,location,ceo_personality,team_openness_mean,team_conscientiousness_mean,team_extraversion_mean,team_agreeableness_mean,team_neuroticism_mean,founder_age,founder_prev_exits,founder_experience_years_pre,founder_tech_background,pre_series_a_months_since_founded,pre_series_a_team_size,pre_series_a_release_freq,market_size_usd,pre_series_a_mrr_usd,pre_series_a_growth_3m,pre_series_a_prior_funding_usd,pre_series_a_burn_usd,burn_multiple,pipeline_conversion_rate,competition_density,sector_trend_score_at_investment,buzzword_density,prior_investor_reputation,syndicate_size,prior_investor_followon_rate,pre_series_a_val_rev_ratio,current_employee_count,raised_series_a_36m,exited_36m,shutdown_36m,success_36m,mrr_peak_usd_36m
Hyper Systems,Bio/Health,Seed,US,Engineer,0.656,0.596,0.395,0.489,0.383,32,0,11,1,44,13,2,19147692.82,16278.81,0.236,869129.63,43219.51,0.936,0.228,2,0.652,0.126,0.334,2,0.331,14.315,22,1,0,0,1,1579455.46
Polar Bio,Climate,Seed,US,Visionary,0.815,0.629,0.69,0.514,0.54,38,0,14,0,14,21,2,2858672.24,0.0,0.015,423427.55,83680.72,20.0,0.387,6,0.731,0.175,0.414,2,0.251,11.66,20,0,0,1,0,0.0
Vertex Dynamics,SaaS,Pre-Seed,US,Salesperson,0.61,0.475,0.843,0.642,0.285,29,0,7,1,17,4,0,109433029.35,5028.08,0.32,96654.63,58247.46,3.015,0.22,2,0.668,0.109,0.327,4,0.396,3.013,21,1,0,0,1,238569.19
Vertex Dynamics,SaaS,Seed,EU,Salesperson,0.678,0.531,0.764,0.638,0.381,31,0,11,0,27,18,4,10684704.89,16270.11,0.294,370047.67,64397.92,1.122,0.187,5,0.478,0.328,0.56,3,0.0,3.775,33,1,0,0,1,1035080.37
Aero Analytics,DevTools,Pre-Seed,US,Visionary,0.818,0.342,0.71,0.457,0.407,34,0,6,1,29,7,1,26951357.89,19231.83,0.184,242856.97,30933.6,0.728,0.118,2,0.492,0.163,0.555,2,0.204,7.206,9,1,0,1,0,21023.83
Hyper Analytics,AI/ML,Pre-Seed,LatAm,Operator,0.443,0.733,0.737,0.696,0.491,40,0,4,0,16,2,0,18251090.35,3300.64,0.158,813059.39,29862.64,4.773,0.063,4,0.766,0.108,0.507,2,0.478,6.354,1,1,0,1,0,13988.94
Quantum Works,SaaS,Seed,EU,Visionary,0.802,0.607,0.671,0.521,0.4,29,0,15,1,29,19,2,13425603.87,8086.18,0.331,257137.24,131755.66,4.099,0.242,4,0.445,0.054,0.261,3,0.21,15.883,19,0,0,1,0,8417.27
Atlas Dynamics,SaaS,Seed,EU,Engineer,0.692,0.495,0.379,0.427,0.442,28,0,9,1,33,8,2,13754011.98,40023.7,0.088,317365.09,100036.03,2.371,0.201,0,0.42,0.082,0.838,1,0.245,8.55,18,0,0,1,0,44236.07
Vertex Analytics,DevTools,Seed,UK,Visionary,0.843,0.447,0.481,0.522,0.454,25,0,9,0,28,15,3,7882160.54,20166.52,0.205,879449.47,48178.81,0.971,0.249,2,0.378,0.56,0.39,3,0.423,9.567,41,1,1,0,1,1040278.28
Urban Forge,Hardware,Pre-Seed,US,Engineer,0.723,0.702,0.391,0.476,0.353,35,0,15,1,10,6,1,13124809.07,14730.95,0.164,182714.29,49834.85,1.716,0.097,2,0.565,0.35,0.424,4,0.337,9.086,8,0,0,1,0,16472.92
Aero Grid,Bio/Health,Pre-Seed,US,Visionary,0.666,0.444,0.662,0.491,0.451,39,0,7,1,15,2,1,5011392.87,17907.62,-0.049,598691.23,45395.86,20.0,0.254,4,0.54,0.117,0.389,1,0.15,7.746,9,1,1,1,0,65536.04
Spark Stack,Bio/Health,Pre-Seed,US,Visionary,0.815,0.528,0.713,0.487,0.464,35,0,12,1,9,2,1,8642764.5,3232.43,0.076,53357.41,33643.82,11.338,0.241,2,0.375,0.05,0.686,1,0.212,22.676,1,0,0,1,0,3598.08
Terra Forge,SaaS,Pre-Seed,UK,Visionary,0.798,0.51,0.621,0.438,0.445,34,0,4,1,39,2,0,17172838.24,14262.07,0.159,184167.21,51715.22,1.902,0.156,6,0.545,0.525,0.158,3,0.381,5.417,11,0,0,1,0,17535.09
Sigma Analytics,DevTools,Seed,US,Engineer,0.649,0.637,0.54,0.402,0.515,29,0,18,1,37,15,2,9255696.71,9164.1,0.182,61716.61,114831.37,5.73,0.156,2,0.504,0.077,0.891,3,0.148,23.898,35,1,1,0,1,614667.84
Urban Pulse,AI/ML,Seed,India,Visionary,0.706,0.506,0.65,0.619,0.438,33,0,6,0,15,7,1,11285684.13,5467.38,0.044,241336.86,93276.92,20.0,0.251,2,0.464,0.105,0.48,3,0.142,8.325,19,0,0,1,0,6615.17
Polar Dynamics,Hardware,Seed,US,Salesperson,0.452,0.54,0.912,0.582,0.465,29,0,12,1,34,17,1,17361909.9,5909.9,0.092,309320.54,48524.17,7.436,0.105,3,0.448,0.525,0.576,2,0.869,14.784,23,1,0,0,1,139684.6
Hyper Cloud,Fintech,Pre-Seed,LatAm,Operator,0.452,0.742,0.713,0.459,0.415,38,0,5,1,22,4,0,6363020.06,25838.31,0.124,87396.81,61557.87,1.598,0.17,1,0.481,0.198,0.192,2,0.504,6.133,4,1,1,0,1,252557.69
Urban Logic,AI/ML,Pre-Seed,US,Operator,0.64,0.88,0.535,0.506,0.404,39,0,5,1,15,10,1,4512758.26,16003.89,0.306,202161.56,115302.07,1.962,0.115,3,0.887,0.245,0.558,2,0.143,4.79,34,1,0,0,1,1323967.73
Flow Works,AI/ML,Pre-Seed,US,Operator,0.619,0.677,0.53,0.6,0.417,40,0,9,1,7,2,0,2093338.99,10859.24,0.071,249833.65,95833.22,10.302,0.142,1,0.637,0.047,0.232,1,0.133,3.931,12,0,0,1,0,11350.15
Zen Grid,DevTools,Pre-Seed,SEA,Salesperson,0.506,0.51,0.801,0.545,0.483,31,0,10,0,26,7,0,2011229.79,13828.5,0.24,42610.04,83285.69,2.088,0.162,4,0.307,0.171,0.342,1,0.282,8.723,8,0,0,1,0,14435.03
Urban Labs,AI/ML,Pre-Seed,US,Engineer,0.533,0.66,0.419,0.545,0.388,37,0,16,1,24,2,1,52992558.61,11925.36,0.13,164555.85,34711.83,1.864,0.105,2,0.651,0.379,0.305,1,0.186,5.771,20,1,1,0,1,216568.19
Sigma Works,SaaS,Pre-Seed,EU,Operator,0.578,0.829,0.617,0.571,0.344,25,0,8,1,23,2,0,46183406.35,34391.05,0.094,132905.91,3788.66,0.098,0.093,2,0.374,0.025,0.303,1,0.037,17.127,23,1,0,0,1,294734.53
Urban Labs,AI/ML,Pre-Seed,UK,Operator,0.523,0.785,0.529,0.526,0.39,35,0,2,1,20,9,0,21466338.93,15931.52,0.308,64818.13,56872.03,0.965,0.306,2,0.586,0.08,0.325,4,0.252,29.472,3,1,0,0,1,955537.08
Spark Dynamics,Fintech,Seed,US,Visionary,0.729,0.337,0.619,0.389,0.439,38,0,7,1,22,2,1,12930077.77,40624.89,0.321,283628.63,87877.15,0.562,0.1,4,0.501,0.628,0.508,2,0.638,12.111,3,1,0,1,0,204577.18
Polar Dynamics,Hardware,Seed,UK,Operator,0.516,0.656,0.503,0.426,0.483,25,0,12,1,39,19,1,6946259.74,0.0,0.182,486843.85,94078.43,20.0,0.217,3,0.069,0.282,0.306,4,0.293,9.801,29,0,0,1,0,0.0
Aero OS,Bio/Health,Pre-Seed,EU,Engineer,0.542,0.627,0.409,0.453,0.427,24,0,12,0,24,6,0,10579935.03,5747.33,0.298,152033.37,55556.12,2.699,0.266,2,0.448,0.264,0.242,1,0.205,8.219,8,1,1,1,0,13365.5
Atlas Logic,SaaS,Seed,US,Salesperson,0.585,0.514,0.762,0.76,0.445,32,0,8,1,24,14,2,3960360.78,12505.21,0.184,182163.05,24586.68,0.892,0.042,3,0.458,0.148,0.219,1,0.419,24.139,29,1,1,0,1,492169.92
Urban Forge,DevTools,Pre-Seed,US,Engineer,0.702,0.797,0.353,0.424,0.466,26,0,7,1,23,13,0,5510412.79,9687.52,0.221,193625.58,29156.74,1.134,0.081,0,0.559,0.141,0.354,3,0.122,11.15,25,1,0,0,1,541453.78
Quantum Drive,SaaS,Seed,UK,Operator,0.532,0.75,0.534,0.538,0.383,35,0,14,0,31,12,1,2841557.79,49868.28,0.341,82367.76,111265.58,0.546,0.171,3,0.875,0.036,0.418,2,0.42,12.135,18,0,0,1,0,58973.5
Terra Analytics,Hardware,Seed,UK,Engineer,0.621,0.692,0.2,0.502,0.431,25,0,8,0,32,22,1,24446794.92,11285.79,0.098,218786.04,87409.13,6.567,0.021,2,0.623,0.454,0.393,4,0.235,4.382,31,1,0,1,0,27220.7
Spark Pulse,Bio/Health,Pre-Seed,EU,Operator,0.644,0.773,0.535,0.531,0.447,31,0,3,1,18,5,0,98932753.54,7195.22,0.115,74880.18,14159.72,1.422,0.198,0,0.462,0.429,0.014,2,0.099,7.529,8,0,0,1,0,8663.01
Vertex Works,SaaS,Seed,India,Operator,0.43,0.779,0.453,0.537,0.209,26,0,15,0,21,16,2,12732211.84,28969.72,0.155,238144.65,78919.62,1.467,0.046,6,0.542,0.3,0.217,2,0.289,7.364,26,0,0,1,0,31273.06
Quantum Labs,SaaS,Seed,US,Visionary,0.922,0.605,0.692,0.477,0.394,29,0,1,1,22,17,2,9519680.63,34505.66,0.194,127680.87,82879.35,1.034,0.231,4,0.554,0.162,0.519,3,0.407,17.071,22,0,0,1,0,37602.24
Terra Dynamics,Hardware,Seed,US,Visionary,0.866,0.606,0.584,0.437,0.48,37,0,9,1,41,16,1,97161409.98,0.0,0.262,553575.99,88771.08,20.0,0.076,2,0.677,0.175,0.326,2,0.436,6.571,17,1,0,1,0,0.0
Spark Bio,Climate,Pre-Seed,US,Visionary,0.715,0.557,0.574,0.359,0.657,36,0,7,0,28,8,1,4625266.48,6126.16,-0.129,96613.87,49422.42,20.0,0.094,2,0.553,0.239,0.31,1,0.28,9.838,19,0,0,1,0,7768.63
Aero Works,AI/ML,Seed,US,Salesperson,0.675,0.592,0.8,0.389,0.432,36,0,17,0,20,17,2,24745985.95,4154.55,0.126,441492.7,66052.69,10.525,0.162,5,0.615,0.308,0.226,4,0.358,9.9,31,1,0,1,0,5541.67
Urban Labs,SaaS,Seed,EU,Visionary,0.827,0.41,0.611,0.577,0.452,30,0,18,1,50,17,2,41805570.02,69697.64,0.059,806987.35,102594.68,2.085,0.158,2,0.223,0.069,0.544,2,0.578,15.853,24,1,0,0,1,1290246.33
Zen Analytics,Hardware,Seed,US,Operator,0.576,0.708,0.493,0.582,0.437,26,0,9,0,19,12,1,4589118.2,19894.01,0.04,311426.5,55387.38,5.847,0.196,1,0.634,0.284,0.556,2,0.297,13.137,28,1,0,0,1,296891.96
Nova Analytics,Hardware,Pre-Seed,EU,Operator,0.544,0.857,0.626,0.595,0.409,34,0,8,1,10,14,0,13566490.95,0.0,0.15,65513.86,12283.93,20.0,0.424,5,0.452,0.232,0.566,1,0.246,35.92,19,0,0,1,0,0.0
Urban Stack,Bio/Health,Pre-Seed,UK,Salesperson,0.682,0.447,0.762,0.495,0.417,36,0,9,0,19,2,0,33022223.91,23261.89,0.181,202546.82,34981.59,0.691,0.174,5,0.541,0.222,0.341,2,0.547,13.486,12,1,1,1,0,37975.64
Hyper Works,Fintech,Seed,US,Engineer,0.54,0.68,0.387,0.65,0.518,34,0,16,1,45,17,2,9263185.37,0.0,0.039,151521.7,61083.29,20.0,0.272,4,0.651,0.331,0.401,3,0.163,15.684,17,0,0,1,0,0.0
Hyper AI,Bio/Health,Seed,India,Operator,0.48,0.712,0.562,0.596,0.427,36,0,14,0,10,17,0,47524313.4,4127.83,-0.165,261111.76,53055.16,20.0,0.128,1,0.415,0.35,0.705,3,0.473,21.488,23,1,0,1,0,4428.13
Atlas Analytics,Bio/Health,Pre-Seed,US,Engineer,0.662,0.809,0.415,0.559,0.44,40,0,11,1,31,8,1,10000686.38,8350.61,-0.002,331209.39,93738.39,20.0,0.24,1,0.421,0.242,0.821,3,0.291,18.816,9,0,0,1,0,15452.89
Aero Forge,AI/ML,Seed,EU,Engineer,0.669,0.691,0.224,0.522,0.447,36,0,12,0,16,7,1,19014055.18,0.0,0.097,231795.36,75026.97,20.0,0.167,2,0.78,0.719,0.692,2,0.25,20.756,18,1,0,1,0,0.0
Sigma Logic,Bio/Health,Seed,EU,Operator,0.403,0.772,0.492,0.553,0.427,34,0,16,1,12,18,1,38399614.58,20210.83,0.193,1140413.92,74635.99,1.594,0.144,1,0.195,0.306,0.606,2,0.434,30.752,18,0,0,1,0,34061.01
Atlas Works,Hardware,Seed,EU,Visionary,0.871,0.424,0.644,0.484,0.479,37,0,11,1,22,16,2,5594608.95,0.0,0.163,996960.29,55768.41,20.0,0.205,7,0.697,0.236,0.626,4,0.345,23.991,23,1,0,1,0,0.0
Flow OS,DevTools,Pre-Seed,EU,Salesperson,0.55,0.499,0.915,0.647,0.587,37,0,7,1,20,7,0,23848658.36,18051.48,-0.053,154462.97,73901.91,20.0,0.163,1,0.599,0.45,0.431,1,0.086,1.804,6,0,0,1,0,24637.54
Quantum Cloud,Fintech,Seed,US,Engineer,0.653,0.604,0.352,0.497,0.258,33,0,15,1,15,15,4,4912704.16,36801.93,0.141,95494.76,64766.47,1.039,0.01,3,0.449,0.203,0.79,1,0.566,30.952,19,1,0,1,0,590860.51
Nova Dynamics,DevTools,Pre-Seed,LatAm,Visionary,0.709,0.379,0.764,0.48,0.373,33,0,8,1,22,7,1,28059523.24,37202.48,0.138,78419.15,56561.23,0.921,0.236,3,0.297,0.287,0.423,1,0.299,9.231,21,1,1,1,0,247853.25
Polar Dynamics,DevTools,Pre-Seed,UK,Salesperson,0.602,0.478,0.901,0.617,0.395,31,0,2,1,26,11,1,23809282.65,5274.82,-0.028,57488.64,46905.69,20.0,0.119,4,0.637,0.213,0.552,2,0.463,15.907,17,0,0,1,0,5509.2
Flow Stack,Hardware,Seed,US,Visionary,0.808,0.689,0.686,0.534,0.414,40,0,2,0,22,7,2,6034072.2,11666.64,0.115,263874.1,61274.61,3.801,0.145,3,0.315,0.322,0.388,3,0.352,16.015,5,1,1,1,0,77592.76
Zen Forge,SaaS,Seed,EU,Operator,0.491,0.75,0.568,0.533,0.358,32,0,14,1,25,13,2,11215820.43,4526.11,0.33,304243.51,101774.21,5.675,0.323,2,0.3,0.074,0.502,2,0.352,10.294,38,1,0,0,1,304963.2
Spark OS,Bio/Health,Seed,UK,Visionary,0.807,0.565,0.613,0.446,0.466,46,0,20,0,37,11,1,6406433.46,0.0,0.057,303755.19,135015.44,20.0,0.2,2,0.505,0.138,0.591,3,0.349,6.037,13,0,0,1,0,0.0
Hyper OS,Bio/Health,Seed,US,Salesperson,0.495,0.591,0.737,0.4,0.553,32,0,3,1,30,17,2,4644997.26,11971.9,0.167,77184.66,78041.17,3.255,0.289,7,0.572,0.047,0.58,1,0.634,6.974,14,0,0,1,0,14503.13
Vertex Stack,Climate,Pre-Seed,US,Operator,0.527,0.78,0.41,0.506,0.372,31,0,5,0,1,10,0,9947622.63,0.0,-0.179,299583.51,47397.55,20.0,0.145,1,0.455,0.083,0.074,2,0.28,12.847,12,0,0,1,0,0.0
Zen Labs,SaaS,Pre-Seed,EU,Engineer,0.604,0.697,0.409,0.428,0.437,43,0,3,1,32,2,0,13349619.61,0.0,0.27,273133.01,78050.78,20.0,0.187,2,0.606,0.311,0.106,2,0.259,4.575,7,0,0,1,0,0.0
Urban Forge,DevTools,Seed,US,Visionary,0.699,0.535,0.6,0.49,0.419,27,0,11,1,20,19,1,15302546.89,22152.59,-0.034,299301.16,141465.82,20.0,0.207,1,0.359,0.517,0.32,4,0.301,8.06,27,0,0,1,0,24544.66
Quantum Forge,Bio/Health,Seed,LatAm,Operator,0.581,0.586,0.532,0.707,0.558,35,0,10,1,37,9,3,19975949.11,336.29,0.072,509468.26,88164.82,20.0,0.349,3,0.398,0.245,0.524,4,0.454,6.832,14,0,0,1,0,338.02
Polar Analytics,Bio/Health,Pre-Seed,US,Visionary,0.682,0.673,0.621,0.653,0.573,20,0,6,1,10,2,1,36720075.98,1738.76,0.127,90240.24,45745.7,17.211,0.01,4,0.519,0.32,0.691,2,0.23,6.8,12,0,0,1,0,2791.05
Quantum Logic,Climate,Pre-Seed,India,Visionary,0.73,0.517,0.785,0.501,0.496,35,0,4,0,31,14,0,26478592.12,11540.57,-0.091,142314.65,75149.24,20.0,0.26,3,0.401,0.383,0.417,1,0.553,21.789,24,1,1,0,1,20589.71
Aero Analytics,DevTools,Seed,EU,Engineer,0.658,0.648,0.374,0.541,0.432,43,0,12,1,17,14,1,11191098.64,1518.36,0.404,880138.62,67315.23,9.154,0.219,5,0.575,0.071,0.166,3,0.495,5.401,19,1,0,1,0,2803.9
Nimbus Logic,Bio/Health,Seed,US,Operator,0.615,0.858,0.466,0.483,0.481,32,0,9,0,23,8,2,3875784.77,23070.36,-0.204,552732.35,133232.04,20.0,0.121,5,0.58,0.438,0.519,3,0.243,18.61,4,0,0,1,0,24276.11
Terra Drive,SaaS,Pre-Seed,US,Visionary,0.733,0.549,0.66,0.35,0.498,37,0,11,1,6,6,0,6181150.13,0.0,0.095,159375.64,33108.91,20.0,0.133,1,0.674,0.164,0.656,1,0.371,7.648,11,0,0,1,0,0.0
Eco Labs,Climate,Pre-Seed,US,Operator,0.621,0.79,0.653,0.674,0.309,32,0,6,0,10,5,1,27667319.17,0.0,0.106,186864.58,56614.17,20.0,0.217,3,0.602,0.137,0.309,3,0.258,9.953,14,1,0,1,0,0.0
Flow Pulse,DevTools,Seed,EU,Engineer,0.725,0.699,0.166,0.403,0.204,27,0,17,0,24,15,1,5201174.4,25292.94,0.16,341330.46,31116.15,0.642,0.01,2,0.783,0.147,0.404,2,0.628,16.095,33,1,1,0,1,518332.43
Sigma OS,Climate,Seed,US,Engineer,0.626,0.589,0.458,0.392,0.486,23,0,12,0,21,13,2,6382374.37,6961.58,0.156,112473.29,62501.55,4.789,0.01,1,0.553,0.017,0.274,4,0.22,10.521,8,0,0,1,0,8135.9
Atlas Analytics,Hardware,Seed,US,Salesperson,0.426,0.424,0.794,0.536,0.547,32,0,17,0,35,6,1,16986353.29,7903.94,0.135,328568.41,66292.77,5.188,0.151,2,0.293,0.602,0.323,3,0.355,4.544,9,0,0,1,0,14193.45
Aero AI,AI/ML,Seed,EU,Visionary,0.732,0.544,0.657,0.456,0.454,25,0,18,1,31,10,1,20845368.78,0.0,0.064,1289819.46,106960.06,20.0,0.208,3,0.41,0.147,0.576,1,0.678,11.458,5,0,0,1,0,0.0
Eco Pulse,Hardware,Pre-Seed,EU,Engineer,0.613,0.656,0.171,0.53,0.499,34,0,1,1,18,2,0,10710780.51,0.0,-0.23,527403.44,123898.99,20.0,0.138,2,0.568,0.268,0.621,1,0.566,8.497,20,0,0,1,0,0.0
Polar Systems,Climate,Seed,India,Operator,0.519,0.643,0.515,0.609,0.301,43,0,16,0,39,14,1,8297908.67,14541.01,-0.029,195785.75,98938.08,20.0,0.01,5,0.672,0.374,0.359,3,0.304,16.026,13,1,1,1,0,38793.21
Terra Pulse,Fintech,Seed,US,Visionary,0.86,0.395,0.679,0.475,0.599,32,0,11,0,26,9,3,10947125.42,42689.63,0.049,130825.19,35883.97,1.441,0.119,2,0.499,0.585,0.403,4,0.239,7.071,10,1,0,1,0,121606.21
Vertex Cloud,SaaS,Pre-Seed,India,Visionary,0.664,0.499,0.518,0.382,0.472,28,0,6,1,2,7,0,14075166.93,1375.47,0.449,73545.41,39045.27,5.272,0.228,5,0.363,0.302,0.209,1,0.51,4.063,9,0,0,1,0,1638.36
Aero Stack,DevTools,Pre-Seed,US,Salesperson,0.628,0.654,0.835,0.588,0.634,32,0,13,1,16,7,0,44316601.25,8710.99,0.22,71312.26,57137.84,2.483,0.245,3,0.549,0.138,0.454,2,0.235,3.832,21,1,1,0,1,98463.98
Zen Labs,AI/ML,Seed,MENA,Operator,0.576,0.747,0.461,0.527,0.419,32,0,5,1,30,16,1,26700023.18,31099.92,0.306,454758.09,110502.47,0.969,0.124,2,0.755,0.364,0.14,3,0.244,6.718,19,0,0,1,0,49005.31
Zen Pulse,Bio/Health,Pre-Seed,US,Operator,0.592,0.812,0.336,0.385,0.355,38,0,11,0,21,15,2,7089673.13,11958.18,-0.056,261289.04,11985.16,20.0,0.178,6,0.732,0.157,0.382,4,0.021,7.353,26,1,1,0,1,59657.09
Atlas Dynamics,Hardware,Pre-Seed,EU,Operator,0.649,0.805,0.654,0.726,0.319,33,0,11,0,10,9,0,11009669.57,2532.55,0.181,344105.51,27293.81,4.974,0.195,4,0.678,0.313,0.627,2,0.25,12.607,19,0,0,1,0,3711.18
Sigma Drive,DevTools,Seed,Africa,Operator,0.519,0.745,0.457,0.621,0.45,35,0,9,1,29,10,1,6629434.3,27008.67,-0.026,107395.03,53982.7,20.0,0.13,2,0.406,0.01,0.0,3,0.454,11.536,13,0,0,1,0,32559.99
Nimbus Drive,Hardware,Seed,US,Visionary,0.806,0.45,0.598,0.505,0.365,27,0,14,1,24,14,1,6166246.11,18486.47,-0.027,410820.81,83624.94,20.0,0.079,3,0.328,0.102,0.857,4,0.697,10.606,21,1,1,1,0,85526.53
Terra Grid,Bio/Health,Seed,India,Engineer,0.452,0.682,0.364,0.422,0.356,42,0,7,1,35,12,1,10323052.56,0.0,-0.028,382413.68,135094.46,20.0,0.191,8,0.419,0.026,0.322,1,0.498,12.244,9,0,0,1,0,0.0
Nova Stack,DevTools,Seed,UK,Engineer,0.713,0.72,0.382,0.588,0.521,34,0,11,0,31,10,2,1887143.58,0.0,-0.123,396269.62,104122.39,20.0,0.246,2,0.557,0.135,0.486,2,0.614,11.725,14,0,0,1,0,0.0
Quantum Dynamics,Bio/Health,Seed,UK,Engineer,0.658,0.714,0.389,0.466,0.295,33,0,18,1,25,16,2,43624767.7,13593.94,-0.058,1633318.75,28363.98,20.0,0.265,6,0.533,0.329,0.26,3,0.324,9.143,9,0,0,1,0,16724.81
Urban Forge,Fintech,Seed,UK,Salesperson,0.482,0.562,0.76,0.605,0.386,28,0,1,1,33,21,1,4027081.87,14421.47,0.107,890972.7,152589.49,8.217,0.236,2,0.289,0.04,0.593,1,0.444,7.307,42,1,0,0,1,144008.01
Nova AI,Bio/Health,Seed,UK,Visionary,0.883,0.314,0.679,0.501,0.485,33,0,13,1,38,19,1,13172220.18,26650.04,-0.094,1902320.76,52342.54,20.0,0.175,2,0.288,0.069,0.532,2,0.378,6.907,25,1,0,0,1,97270.28
Spark AI,Bio/Health,Seed,US,Engineer,0.495,0.801,0.316,0.447,0.407,27,0,17,1,39,7,0,31409960.29,15866.21,-0.036,613268.32,98962.89,20.0,0.207,3,0.43,0.187,0.08,2,0.419,6.523,8,1,0,1,0,28828.89
Polar Cloud,SaaS,Pre-Seed,LatAm,Visionary,0.771,0.571,0.679,0.374,0.357,38,0,11,0,35,14,0,16276348.56,10954.16,0.418,135743.73,43018.32,0.783,0.365,1,0.568,0.046,0.44,1,0.305,13.33,17,0,0,1,0,22307.93
Zen Systems,SaaS,Seed,Africa,Engineer,0.634,0.764,0.393,0.539,0.331,30,0,16,0,35,15,1,15908321.15,0.0,0.066,72824.88,55091.17,20.0,0.075,5,0.835,0.356,0.646,4,0.813,9.823,14,0,0,1,0,0.0
Spark Works,DevTools,Seed,US,Engineer,0.508,0.859,0.296,0.61,0.415,26,0,19,1,37,18,1,22014420.13,71091.38,0.058,356883.6,97900.64,1.972,0.239,0,0.56,0.052,0.475,3,0.298,8.718,31,1,0,0,1,2227301.91
Quantum Logic,Hardware,Seed,US,Engineer,0.796,0.771,0.559,0.429,0.443,47,0,7,1,27,14,3,77670404.8,6237.64,-0.058,380272.64,19478.98,20.0,0.289,4,0.768,0.577,0.625,6,0.54,9.514,14,1,0,1,0,87893.4
Quantum Analytics,SaaS,Pre-Seed,US,Salesperson,0.74,0.569,0.792,0.459,0.489,32,0,9,1,20,8,1,12305336.89,0.0,-0.111,63449.79,70057.94,20.0,0.094,2,0.389,0.033,0.277,3,0.167,6.46,16,0,0,1,0,0.0
Nimbus OS,Fintech,Pre-Seed,US,Visionary,0.687,0.358,0.611,0.564,0.453,38,0,12,1,3,10,0,13392506.37,40505.25,0.305,195141.52,33905.34,0.228,0.211,1,0.579,0.177,0.58,2,0.448,7.199,18,0,0,1,0,50245.61
Aero Labs,SaaS,Seed,India,Visionary,0.794,0.47,0.576,0.424,0.431,38,0,3,1,24,19,2,15350119.85,0.0,0.28,255100.8,50584.57,20.0,0.194,9,0.246,0.153,0.487,1,0.589,13.013,24,0,0,1,0,0.0
Flow Grid,Fintech,Seed,US,Visionary,0.884,0.538,0.799,0.477,0.488,35,0,13,0,11,10,2,24506211.76,20627.09,0.255,350619.92,60378.53,0.956,0.073,0,0.579,0.233,0.652,3,0.316,39.317,23,1,0,0,1,1155294.26
Zen Logic,Fintech,Seed,US,Engineer,0.566,0.685,0.358,0.719,0.546,32,0,15,1,39,10,0,32656128.93,27779.71,0.089,391245.49,92475.23,3.129,0.229,3,0.807,0.229,0.496,3,0.27,6.876,18,1,0,1,0,111228.18
Quantum Labs,Fintech,Seed,EU,Operator,0.549,0.747,0.554,0.572,0.311,27,0,9,1,32,12,1,11180667.9,23572.61,0.071,1680168.44,112775.42,5.582,0.174,3,0.584,0.242,0.468,4,0.414,15.197,17,1,0,0,1,584757.82
Nova Works,Bio/Health,Pre-Seed,US,Visionary,0.736,0.558,0.653,0.337,0.452,29,0,9,0,4,4,0,7932919.97,22285.46,0.282,180481.78,33963.95,0.451,0.214,2,0.515,0.016,0.493,1,0.118,6.954,30,1,0,0,1,504787.51
Sigma Bio,Fintech,Pre-Seed,India,Operator,0.484,0.651,0.478,0.544,0.313,38,0,6,0,6,2,2,39003289.87,0.0,0.16,86216.95,65004.07,20.0,0.01,1,0.474,0.322,0.675,1,0.177,24.535,5,0,0,1,0,0.0
Quantum Dynamics,SaaS,Seed,US,Visionary,0.83,0.477,0.669,0.412,0.512,42,0,15,1,17,14,1,4580283.31,0.0,-0.266,312099.36,103892.82,20.0,0.246,3,0.866,0.064,0.547,4,0.458,10.449,20,1,0,1,0,0.0
Quantum Bio,Hardware,Pre-Seed,US,Engineer,0.51,0.762,0.347,0.389,0.399,32,0,6,0,14,2,0,19148923.84,12289.3,0.178,30383.45,29331.39,1.119,0.214,4,0.189,0.102,0.497,4,0.484,7.835,6,1,0,1,0,20249.48
Quantum Cloud,Hardware,Seed,SEA,Visionary,0.648,0.453,0.625,0.494,0.482,33,0,15,1,47,12,1,13999137.67,9710.31,0.195,365572.81,101829.74,4.493,0.162,4,0.385,0.405,0.788,3,0.526,11.788,28,1,0,0,1,166829.2
Terra OS,SaaS,Seed,US,Visionary,0.784,0.559,0.615,0.518,0.246,24,0,16,1,37,16,2,5377697.29,6076.3,0.025,858273.85,69306.22,20.0,0.241,3,0.345,0.211,0.201,1,0.388,8.458,26,0,0,1,0,13412.63
Flow Forge,Bio/Health,Pre-Seed,UK,Visionary,0.899,0.477,0.569,0.643,0.472,39,0,8,0,1,6,0,28881054.73,4182.43,0.083,78676.2,4470.97,1.079,0.084,3,0.667,0.321,0.65,1,0.267,20.456,12,1,1,1,0,9002.45
Nova Grid,SaaS,Pre-Seed,US,Operator,0.553,0.74,0.475,0.487,0.336,32,0,12,0,12,11,2,1795762.32,0.0,0.064,340414.59,91261.01,20.0,0.219,4,0.138,0.206,0.048,1,0.276,10.333,10,0,0,1,0,0.0
Vertex Systems,DevTools,Seed,MENA,Visionary,0.762,0.465,0.643,0.388,0.486,27,0,9,1,27,4,2,9584360.13,23795.57,-0.013,431307.51,68500.3,20.0,0.246,1,0.439,0.068,0.312,2,0.0,10.412,20,0,0,1,0,26662.13
